frame,t_sec,text,ocr_conf,cls,damage,mult,bbox_x,bbox_y,bbox_w,bbox_h,mult_tokens,rgb_r,rgb_g,rgb_b,r_over_g,colour_class
12,704.0,"(24,617/42,798)",1.0,health_readout,,,0.03779,0.81395,0.07994,0.01292,,234.4,239.0,234.2,0.981,neutral
12,704.0,"(95,747/443,554)",1.0,health_readout,,,0.30378,0.73385,0.0843,0.0155,,233.8,233.1,231.4,1.003,neutral
12,704.0,-10756,1.0,other,,,0.11628,0.53747,0.0218,0.01292,,234.1,184.2,166.5,1.27,cream_dealt
12,704.0,5884,1.0,bare,5884,,0.05814,0.49612,0.01453,0.01292,,188.8,184.1,185.0,1.026,cream_dealt
12,704.0,"(323,645/369,770)",1.0,health_readout,,,0.20494,0.40052,0.09302,0.01809,,223.1,223.5,221.7,0.998,neutral
12,704.0,"(79,752/93,599)",1.0,health_readout,,,0.06541,0.27907,0.07849,0.0155,,222.4,226.6,233.8,0.982,neutral
12,704.0,",124),124/242,124)",1.0,other,,,-0.0,0.10078,0.09593,0.01809,,219.0,217.5,216.5,1.007,neutral
12,704.0,"(181,691/237,258)",1.0,health_readout,,,0.06541,0.06202,0.09157,0.0155,,235.0,230.6,227.3,1.019,neutral
12,704.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.0,228.1,224.8,1.026,cream_dealt
12,704.0,"(20,005/20,005)",1.0,health_readout,,,0.46366,0.61499,0.07849,0.0155,,240.0,240.1,237.3,1.0,neutral
12,704.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,210.9,209.0,193.1,1.009,neutral
12,704.0,125,1.0,hud,125,,0.71802,0.88889,0.01744,0.01292,,184.5,176.6,151.8,1.045,cream_dealt
12,704.0,02:58,1.0,other,,,0.77471,0.88889,0.02326,0.01292,,191.7,183.6,156.0,1.044,cream_dealt
12,704.0,152,1.0,hud,152,,0.82558,0.84755,0.0189,0.02067,,191.9,83.8,42.3,2.289,red_taken
12,704.0,"(443,554/443,554)",1.0,health_readout,,,0.57122,0.65375,0.09593,0.01809,,231.9,225.3,221.2,1.029,cream_dealt
12,704.0,Objectives,1.0,other,,,0.8735,0.68171,0.05533,0.01901,,225.8,176.0,86.9,1.283,cream_dealt
12,704.0,1373/2576,1.0,health_readout,,,0.64962,0.05343,0.04378,0.01718,,229.2,237.2,235.4,0.966,neutral
12,704.0,9:49:10 PM,0.5,other,,,0.01017,0.93796,0.07413,0.01852,,211.0,204.3,184.4,1.033,cream_dealt
12,704.0,"(0.029/443,554)",0.5,other,,,0.05669,0.68475,0.07994,0.01809,,223.4,225.3,216.8,0.992,neutral
12,704.0,12541,0.5,bare,12541,,0.30378,0.65375,0.0189,0.01292,,189.5,195.4,172.4,0.97,neutral
12,704.0,"(51.523/91,6962882 (x1,89)45669",0.5,crit_garbled,,1.89,0.2064,0.55814,0.18169,0.02612,1.89,182.9,206.3,163.2,0.887,neutral
12,704.0,599,0.5,bare,599,,0.22384,0.47028,0.0189,0.01034,,244.9,244.1,241.2,1.003,neutral
12,704.0,100,0.5,hud,100,,0.49419,0.05685,0.01453,0.01292,,245.6,206.4,100.3,1.19,cream_dealt
12,704.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,206.9,221.9,205.6,0.932,neutral
12,704.0,"(25,118/07542° 31377",0.3,other,,,0.1686,0.44961,0.10174,0.03101,,210.1,211.2,180.3,0.995,neutral
12,704.0,"(432,921/443,55404₽",0.3,other,,,0.19186,0.08786,0.10174,0.01809,,224.5,225.1,228.9,0.997,neutral
12,704.0,x2,0.3,other,,,0.82122,0.90439,0.0218,0.02584,,213.4,193.6,139.5,1.102,cream_dealt
13,706.0,Gladiator,1.0,other,,,0.00569,0.97052,0.04531,0.0202,,213.9,211.5,186.8,1.011,neutral
13,706.0,9:49:12 PM,1.0,other,,,0.00872,0.93519,0.07558,0.01852,,211.6,206.7,177.7,1.023,cream_dealt
13,706.0,"(484/42,798)",1.0,health_readout,,,0.07703,0.97674,0.06541,0.0155,,233.6,234.5,236.8,0.996,neutral
13,706.0,"(569/91,696)",1.0,health_readout,,,0.37355,0.77778,0.06395,0.0155,,232.5,235.5,230.9,0.987,neutral
13,706.0,20473 (x1.97),1.0,crit,20473,1.97,0.19477,0.67183,0.0843,0.02354,1.97,180.3,138.2,79.2,1.304,cream_dealt
13,706.0,"(453,883/453,883)",1.0,health_readout,,,0.34302,0.63049,0.09157,0.0155,,241.6,234.9,237.7,1.028,cream_dealt
13,706.0,21433 (x1.87),1.0,crit,21433,1.87,0.3939,0.60185,0.05959,0.01574,1.87,208.5,179.5,121.4,1.162,cream_dealt
13,706.0,"(209,758/242,124)",1.0,health_readout,,,0.0,0.51421,0.09157,0.0155,,231.2,231.4,231.7,0.999,neutral
13,706.0,"(181,755/237,258)",1.0,health_readout,,,0.0843,0.49871,0.09157,0.0155,,231.0,224.0,227.9,1.031,cream_dealt
13,706.0,"(406,653/443,554)",1.0,health_readout,,,0.13663,0.48837,0.09157,0.0155,,238.0,232.6,239.7,1.023,cream_dealt
13,706.0,"(453,883/453,883)",1.0,health_readout,,,0.34002,0.40034,0.09179,0.01874,,222.0,224.3,225.1,0.99,neutral
13,706.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,232.1,229.0,225.7,1.014,neutral
13,706.0,125,1.0,hud,125,,0.71657,0.88889,0.01599,0.01292,,185.1,177.0,152.5,1.045,cream_dealt
13,706.0,03:04,1.0,other,,,0.77471,0.88889,0.02326,0.01292,,188.4,183.0,164.3,1.03,cream_dealt
13,706.0,152,1.0,hud,152,,0.82558,0.85013,0.0189,0.01809,,193.5,84.5,43.7,2.29,red_taken
13,706.0,"(20,005/20,005)",1.0,health_readout,,,0.46221,0.61499,0.07849,0.01292,,242.7,239.8,240.9,1.012,neutral
13,706.0,"(1,950,314/2,050,807)",1.0,health_readout,,,0.4593,0.4832,0.11047,0.0155,,235.7,229.3,227.6,1.028,cream_dealt
13,706.0,"(414,019/472,732)",1.0,health_readout,,,0.50872,0.33075,0.09012,0.0155,,234.7,230.3,230.6,1.019,neutral
13,706.0,"(440,184/472,732)",1.0,health_readout,,,0.57267,0.22739,0.09157,0.0155,,232.6,227.8,227.8,1.021,cream_dealt
13,706.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,244.4,203.9,96.6,1.198,cream_dealt
13,706.0,1240/2576,1.0,health_readout,,,0.64962,0.0534,0.04379,0.01724,,232.9,238.0,237.2,0.979,neutral
13,706.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,211.1,209.2,191.6,1.009,neutral
13,706.0,Objectives,1.0,other,,,0.87351,0.68184,0.0553,0.01875,,236.5,171.9,101.9,1.376,cream_dealt
13,706.0,10149 6x1.67),0.5,crit_garbled,,1.67,0.09593,0.85,0.04797,0.01305,1.67,241.9,225.0,205.9,1.075,cream_dealt
13,706.0,19681,0.5,bare,19681,,0.3968,0.68734,0.0218,0.01292,,200.6,194.3,194.1,1.033,cream_dealt
13,706.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,226.8,222.7,224.6,1.018,neutral
13,706.0,81533(81893,0.3,other,,,0.36041,0.70745,0.08297,0.02954,,207.4,197.6,160.0,1.05,cream_dealt
13,706.0,"12,124)",0.3,other,,,-8e-05,0.53678,0.03359,0.01429,,229.2,232.8,237.2,0.985,neutral
13,706.0,x2,0.3,other,,,0.82122,0.90439,0.0218,0.02584,,214.0,193.8,140.1,1.104,cream_dealt
14,708.0,Gladiator,1.0,other,,,0.00574,0.97101,0.0452,0.01922,,216.1,211.5,184.8,1.022,cream_dealt
14,708.0,9:49:14 PM,1.0,other,,,0.00727,0.93241,0.07703,0.02407,,208.8,202.1,174.1,1.033,cream_dealt
14,708.0,flesbwarped Aberration,1.0,other,,,0.42297,0.96382,0.15407,0.02067,,220.3,211.8,120.7,1.04,cream_dealt
14,708.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,211.6,208.5,190.5,1.015,neutral
14,708.0,Corruption,1.0,other,,,0.48547,0.90181,0.06105,0.0155,,235.8,230.5,225.8,1.023,cream_dealt
14,708.0,125,1.0,hud,125,,0.71802,0.88889,0.02326,0.0155,,186.3,173.5,148.3,1.074,cream_dealt
14,708.0,03:02,1.0,other,,,0.77471,0.88889,0.02326,0.01292,,189.6,182.6,159.6,1.038,cream_dealt
14,708.0,152,1.0,hud,152,,0.82558,0.85013,0.0189,0.01809,,194.4,84.0,43.0,2.315,red_taken
14,708.0,"(333,0500453,883)",1.0,other,,,0.3314,0.70026,0.09012,0.0155,,240.4,232.9,229.8,1.032,cream_dealt
14,708.0,Objectives,1.0,other,,,0.87352,0.68193,0.05528,0.01856,,231.1,172.4,95.2,1.341,cream_dealt
14,708.0,"(103,648/237,258)",1.0,health_readout,,,0.13227,0.62016,0.09012,0.0155,,233.8,231.3,234.6,1.011,neutral
14,708.0,"(305.021/443,554)",1.0,other,,,0.22965,0.65116,0.09157,0.0155,,234.7,230.4,229.1,1.019,neutral
14,708.0,"(115,895/242,124)",1.0,health_readout,,,0.02616,0.5969,0.09157,0.0155,,228.9,227.9,227.1,1.004,neutral
14,708.0,3893 (x1.67),1.0,crit,3893,1.67,0.22965,0.58611,0.05523,0.01596,1.67,246.9,232.6,199.6,1.062,cream_dealt
14,708.0,17220,1.0,bare,17220,,0.41715,0.61757,0.0189,0.01292,,174.3,102.2,88.2,1.706,red_taken
14,708.0,69079 (x1.79),1.0,crit,69079,1.79,0.49273,0.5814,0.07849,0.02067,1.79,244.9,234.0,184.3,1.047,cream_dealt
14,708.0,20005/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,233.6,228.5,225.7,1.022,cream_dealt
14,708.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.01292,,247.5,204.8,98.1,1.209,cream_dealt
14,708.0,1418/2576,1.0,health_readout,,,0.64826,0.05168,0.04506,0.01809,,232.4,236.4,234.5,0.983,neutral
14,708.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,218.9,218.1,216.2,1.004,neutral
14,708.0,7,0.5,bare,7,,0.2936,0.62532,0.01163,0.02067,,121.9,113.2,104.0,1.077,cream_dealt
14,708.0,Hether,0.3,other,,,0.45339,0.90112,0.03362,0.01688,,238.6,233.1,226.5,1.024,cream_dealt
14,708.0,x2,0.3,other,,,0.82122,0.90439,0.0218,0.02584,,215.2,193.0,138.9,1.115,cream_dealt
14,708.0,"(20.005/20,005)",0.3,other,,,0.46074,0.60966,0.07997,0.02357,,221.4,218.6,205.3,1.013,neutral
14,708.0,"9ed,",0.3,other,,,0.40116,0.58915,0.01453,0.00517,,206.6,173.4,177.3,1.192,cream_dealt
14,708.0,"(437,273/453.833),668.47902,039207339",0.3,other,,,0.35901,0.55039,0.20203,0.03359,,231.7,207.1,176.9,1.118,cream_dealt
14,708.0,19409,0.3,bare,19409,,0.47093,0.48062,0.0218,0.0155,,231.9,222.8,218.1,1.041,cream_dealt
14,708.0,"(331,090/473,032)",0.3,health_readout,,,0.43314,0.46512,0.09593,0.01809,,231.2,238.2,225.3,0.971,neutral
15,710.0,Gladiator,1.0,other,,,0.00581,0.97416,0.04506,0.0155,,222.7,210.4,195.0,1.058,cream_dealt
15,710.0,9:49:16,1.0,other,,,0.00864,0.93468,0.04813,0.01953,,221.2,202.1,190.4,1.095,cream_dealt
15,710.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,214.4,209.4,188.0,1.024,cream_dealt
15,710.0,125,1.0,hud,125,,0.71948,0.88889,0.01453,0.01292,,187.6,178.6,154.2,1.051,cream_dealt
15,710.0,03:08,1.0,other,,,0.77471,0.88889,0.02326,0.0155,,189.6,182.9,164.1,1.036,cream_dealt
15,710.0,152,1.0,hud,152,,0.82558,0.85013,0.0189,0.01809,,194.4,84.0,43.0,2.315,red_taken
15,710.0,Objectives,1.0,other,,,0.87352,0.68193,0.05528,0.01857,,227.9,171.3,97.7,1.331,cream_dealt
15,710.0,"(19,996/20,005)",1.0,health_readout,,,0.46076,0.61757,0.07849,0.0155,,233.1,238.0,234.6,0.979,neutral
15,710.0,"(463,272/472,732)",1.0,health_readout,,,0.65843,0.60982,0.09157,0.0155,,232.0,229.7,224.3,1.01,neutral
15,710.0,10077 (x1.67),1.0,crit,10077,1.67,0.51163,0.50904,0.06105,0.02336,1.67,239.7,214.1,184.7,1.119,cream_dealt
15,710.0,"(386,6420472,732)",1.0,other,,,0.56541,0.49096,0.09157,0.0155,,235.2,235.1,229.1,1.0,neutral
15,710.0,"(966,868/2,050,807)",1.0,health_readout,,,0.68459,0.46253,0.10174,0.0155,,239.0,237.8,232.4,1.005,neutral
15,710.0,46595,1.0,bare,46595,,0.45203,0.39793,0.02762,0.0155,,164.0,137.2,129.9,1.195,cream_dealt
15,710.0,14179 (x1.67),1.0,crit,14179,1.67,0.57267,0.39793,0.05669,0.01596,1.67,168.4,141.4,119.3,1.191,cream_dealt
15,710.0,9094,1.0,bare,9094,,0.61192,0.34625,0.01744,0.01292,,198.7,192.9,190.1,1.03,cream_dealt
15,710.0,19996/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,232.3,226.2,222.9,1.027,cream_dealt
15,710.0,100,1.0,hud,100,,0.48983,0.05685,0.0189,0.0155,,246.6,203.0,96.1,1.215,cream_dealt
15,710.0,1567/2576,1.0,health_readout,,,0.64816,0.05089,0.04525,0.01968,,224.7,232.7,228.7,0.966,neutral
15,710.0,P,0.5,other,,,0.06395,0.93798,0.01017,0.01809,,216.0,201.6,184.6,1.071,cream_dealt
15,710.0,O Eliminate all Enemies,0.5,other,,,0.87936,0.66111,0.08576,0.01589,,218.6,220.7,223.0,0.99,neutral
15,710.0,M,0.3,other,,,0.07122,0.9354,0.01308,0.01809,,219.7,207.8,188.1,1.058,cream_dealt
15,710.0,x2,0.3,other,,,0.82122,0.90439,0.0218,0.02584,,215.2,193.0,139.3,1.115,cream_dealt
15,710.0,(48.0/C1458.883),0.3,other,,,0.55081,0.61181,0.08733,0.02961,,238.7,199.3,208.5,1.198,cream_dealt
15,710.0,1577503,0.3,bare,1577503,,0.59448,0.56331,0.03198,0.02584,,228.8,178.8,173.7,1.28,cream_dealt
15,710.0,496857 (x1.67),0.3,crit,496857,1.67,0.66715,0.3876,0.06105,0.02351,1.67,164.1,182.2,162.0,0.901,neutral
15,710.0,D4091092,0.3,other,,,0.70494,0.3385,0.03488,0.0155,,194.1,192.4,178.6,1.009,neutral
16,712.0,Gladiator,1.0,other,,,0.00425,0.96814,0.04674,0.02237,,213.8,209.0,184.1,1.023,cream_dealt
16,712.0,9:49:18,1.0,other,,,0.00727,0.93282,0.04942,0.02067,,211.4,205.9,174.6,1.027,cream_dealt
16,712.0,PM,1.0,other,,,0.0625,0.9354,0.0218,0.01809,,217.6,207.1,185.3,1.051,cream_dealt
16,712.0,"(189,631/472,732)",1.0,health_readout,,,0.31831,0.57623,0.09157,0.01292,,240.0,236.4,234.9,1.015,neutral
16,712.0,19864/20005,1.0,health_readout,,,0.30233,0.05426,0.05378,0.0155,,234.4,225.5,221.2,1.039,cream_dealt
16,712.0,Crucible of the Dead,1.0,other,,,0.89244,0.9713,0.09738,0.01852,,212.3,208.8,193.1,1.017,neutral
16,712.0,125,1.0,hud,125,,0.71657,0.8863,0.02616,0.02067,,187.5,170.1,146.1,1.103,cream_dealt
16,712.0,03:10,1.0,other,,,0.77471,0.88889,0.0218,0.01292,,192.4,184.8,162.3,1.041,cream_dealt
16,712.0,152,1.0,hud,152,,0.82558,0.85013,0.0189,0.01809,,192.5,84.5,42.5,2.277,red_taken
