t_s,hp_cur,hp_max,hp_frac
779.5833,20005,20005,1.000000
779.6000,20005,20005,1.000000
779.6167,20005,20005,1.000000
779.6333,20005,20005,1.000000
779.6500,20005,20005,1.000000
779.6667,20005,20005,1.000000
779.6833,20005,20005,1.000000
779.7000,20005,20005,1.000000
779.7167,20005,20005,1.000000
779.7333,20005,20005,1.000000
779.7500,20005,20005,1.000000
779.7667,20005,20005,1.000000
779.7833,20005,20005,1.000000
779.8000,20005,20005,1.000000
779.8167,20005,20005,1.000000
779.8333,20005,20005,1.000000
779.8500,20005,20005,1.000000
779.8667,20005,20005,1.000000
779.8833,20005,20005,1.000000
779.9000,20005,20005,1.000000
779.9167,20005,20005,1.000000
779.9333,20005,20005,1.000000
779.9500,20005,20005,1.000000
779.9667,20005,20005,1.000000
779.9833,20005,20005,1.000000
780.0000,20005,20005,1.000000
780.0167,20005,20005,1.000000
780.0333,20005,20005,1.000000
780.0500,20005,20005,1.000000
780.0667,20005,20005,1.000000
780.0833,20005,20005,1.000000
780.1000,20005,20005,1.000000
780.1167,20005,20005,1.000000
780.1333,20005,20005,1.000000
780.1500,20005,20005,1.000000
780.1667,20005,20005,1.000000
780.1833,20005,20005,1.000000
780.2000,20005,20005,1.000000
780.2167,20005,20005,1.000000
780.2333,20005,20005,1.000000
780.2500,20005,20005,1.000000
780.2667,20005,20005,1.000000
780.2833,20005,20005,1.000000
780.3000,20005,20005,1.000000
780.3167,20005,20005,1.000000
780.3333,20005,20005,1.000000
780.3500,20005,20005,1.000000
780.3667,20005,20005,1.000000
780.3833,20005,20005,1.000000
780.4000,20005,20005,1.000000
780.4167,20005,20005,1.000000
780.4333,20005,20005,1.000000
780.4500,20005,20005,1.000000
780.4667,20005,20005,1.000000
780.4833,20005,20005,1.000000
780.5000,20005,20005,1.000000
780.5167,20005,20005,1.000000
780.5333,20005,20005,1.000000
780.5500,20005,20005,1.000000
780.5667,20005,20005,1.000000
780.5833,20005,20005,1.000000
780.6000,20005,20005,1.000000
780.6167,20005,20005,1.000000
780.6333,20005,20005,1.000000
780.6500,20005,20005,1.000000
780.6667,20005,20005,1.000000
780.6833,20005,20005,1.000000
780.7000,20005,20005,1.000000
780.7167,20005,20005,1.000000
780.7333,20005,20005,1.000000
780.7500,20005,20005,1.000000
780.7667,20005,20005,1.000000
780.7833,20005,20005,1.000000
780.8000,20005,20005,1.000000
780.8167,20005,20005,1.000000
780.8333,20005,20005,1.000000
780.8500,20005,20005,1.000000
780.8667,20005,20005,1.000000
780.8833,20005,20005,1.000000
780.9000,20005,20005,1.000000
780.9167,20005,20005,1.000000
780.9333,20005,20005,1.000000
780.9500,20005,20005,1.000000
780.9667,20005,20005,1.000000
780.9833,20005,20005,1.000000
781.0000,20005,20005,1.000000
781.0167,20005,20005,1.000000
781.0333,20005,20005,1.000000
781.0500,20005,20005,1.000000
781.0667,20005,20005,1.000000
781.0833,20005,20005,1.000000
781.1000,20005,20005,1.000000
781.1167,20005,20005,1.000000
781.1333,20005,20005,1.000000
781.1500,20005,20005,1.000000
781.1667,20005,20005,1.000000
781.1833,20005,20005,1.000000
781.2000,20005,20005,1.000000
781.2167,20005,20005,1.000000
781.2333,20005,20005,1.000000
781.2500,20005,20005,1.000000
781.2667,20005,20005,1.000000
781.2833,20005,20005,1.000000
781.3000,20005,20005,1.000000
781.3167,20005,20005,1.000000
781.3333,20005,20005,1.000000
781.3500,20005,20005,1.000000
781.3667,20005,20005,1.000000
781.3833,20005,20005,1.000000
781.4000,20005,20005,1.000000
781.4167,20005,20005,1.000000
781.4333,20005,20005,1.000000
781.4500,20005,20005,1.000000
781.4667,20005,20005,1.000000
781.4833,20005,20005,1.000000
781.5000,20005,20005,1.000000
781.5167,20005,20005,1.000000
781.5333,20005,20005,1.000000
781.5500,20005,20005,1.000000
781.5667,20005,20005,1.000000
781.5833,20005,20005,1.000000
781.6000,20005,20005,1.000000
781.6167,20005,20005,1.000000
781.6333,20005,20005,1.000000
781.6500,20005,20005,1.000000
781.6667,20005,20005,1.000000
781.6833,20005,20005,1.000000
781.7000,20005,20005,1.000000
781.7167,20005,20005,1.000000
781.7333,20005,20005,1.000000
781.7500,20005,20005,1.000000
781.7667,20005,20005,1.000000
781.7833,20005,20005,1.000000
781.8000,20005,20005,1.000000
781.8167,20005,20005,1.000000
781.8333,20005,20005,1.000000
781.8500,20005,20005,1.000000
781.8667,20005,20005,1.000000
781.8833,20005,20005,1.000000
781.9000,20005,20005,1.000000
781.9167,20005,20005,1.000000
781.9333,20005,20005,1.000000
781.9500,20005,20005,1.000000
781.9667,20005,20005,1.000000
781.9833,20005,20005,1.000000
782.0000,20005,20005,1.000000
782.0167,20005,20005,1.000000
782.0333,20005,20005,1.000000
782.0500,20005,20005,1.000000
782.0667,20005,20005,1.000000
782.0833,20005,20005,1.000000
782.1000,20005,20005,1.000000
782.1167,20005,20005,1.000000
782.1333,20005,20005,1.000000
782.1500,20005,20005,1.000000
782.1667,20005,20005,1.000000
782.1833,20005,20005,1.000000
782.2000,20005,20005,1.000000
782.2167,20005,20005,1.000000
782.2333,20005,20005,1.000000
782.2500,20005,20005,1.000000
782.2667,20005,20005,1.000000
782.2833,20005,20005,1.000000
782.3000,20005,20005,1.000000
782.3167,20005,20005,1.000000
782.3333,20005,20005,1.000000
782.3500,20005,20005,1.000000
782.3667,20005,20005,1.000000
782.3833,20005,20005,1.000000
782.4000,20005,20005,1.000000
782.4167,19815,20005,0.990502
782.4333,19817,20005,0.990602
782.4500,19819,20005,0.990702
782.4667,19821,20005,0.990802
782.4833,19824,20005,0.990952
782.5000,19826,20005,0.991052
782.5167,19828,20005,0.991152
782.5333,19830,20005,0.991252
782.5500,19832,20005,0.991352
782.5667,19834,20005,0.991452
782.5833,19836,20005,0.991552
782.6000,19838,20005,0.991652
782.6167,19840,20005,0.991752
782.6333,19843,20005,0.991902
782.6500,19845,20005,0.992002
782.6667,19847,20005,0.992102
782.6833,19849,20005,0.992202
782.7000,20005,20005,1.000000
782.7167,20005,20005,1.000000
782.7333,20005,20005,1.000000
782.7500,20005,20005,1.000000
782.7667,20005,20005,1.000000
782.7833,20005,20005,1.000000
782.8000,20005,20005,1.000000
782.8167,20005,20005,1.000000
782.8333,20005,20005,1.000000
782.8500,20005,20005,1.000000
782.8667,20005,20005,1.000000
782.8833,20005,20005,1.000000
782.9000,20005,20005,1.000000
782.9167,20005,20005,1.000000
782.9333,20005,20005,1.000000
782.9500,20005,20005,1.000000
782.9667,20005,20005,1.000000
782.9833,20005,20005,1.000000
783.0000,20005,20005,1.000000
783.0167,20005,20005,1.000000
783.0333,20005,20005,1.000000
783.0500,20005,20005,1.000000
783.0667,20005,20005,1.000000
783.0833,20005,20005,1.000000
783.1000,20005,20005,1.000000
783.1167,20005,20005,1.000000
783.1333,20005,20005,1.000000
783.1500,20005,20005,1.000000
783.1667,20005,20005,1.000000
783.1833,20005,20005,1.000000
783.2000,20005,20005,1.000000
783.2167,20005,20005,1.000000
783.2333,20005,20005,1.000000
783.2500,20005,20005,1.000000
783.2667,20005,20005,1.000000
783.2833,20005,20005,1.000000
783.3000,20005,20005,1.000000
783.3167,20005,20005,1.000000
783.3333,20005,20005,1.000000
783.3500,20005,20005,1.000000
783.3667,20005,20005,1.000000
783.3833,19682,20005,0.983854
783.4000,20005,20005,1.000000
783.4167,19580,20005,0.978755
783.4333,20005,20005,1.000000
783.4500,20005,20005,1.000000
783.4667,20005,20005,1.000000
783.4833,20005,20005,1.000000
783.5000,20005,20005,1.000000
783.5167,20005,20005,1.000000
783.5333,18780,20005,0.938765
783.5500,18783,20005,0.938915
783.5667,18783,20005,0.938915
783.5833,18785,20005,0.939015
783.6000,18788,20005,0.939165
783.6167,18791,20005,0.939315
783.6333,20005,20005,1.000000
783.6500,20005,20005,1.000000
783.6667,20005,20005,1.000000
783.6833,20005,20005,1.000000
783.7000,20005,20005,1.000000
783.7167,20005,20005,1.000000
783.7333,20005,20005,1.000000
783.7500,20005,20005,1.000000
783.7667,20005,20005,1.000000
783.7833,20005,20005,1.000000
783.8000,20005,20005,1.000000
783.8167,20005,20005,1.000000
783.8333,18780,20005,0.938765
783.8500,18780,20005,0.938765
783.8667,18783,20005,0.938915
783.8833,18785,20005,0.939015
783.9000,18787,20005,0.939115
783.9167,18790,20005,0.939265
783.9333,18792,20005,0.939365
783.9500,18792,20005,0.939365
783.9667,18795,20005,0.939515
783.9833,18797,20005,0.939615
784.0000,18800,20005,0.939765
784.0167,18802,20005,0.939865
784.0333,18805,20005,0.940015
784.0500,18807,20005,0.940115
784.0667,18810,20005,0.940265
784.0833,18810,20005,0.940265
784.1000,18812,20005,0.940365
784.1167,18812,20005,0.940365
784.1333,18815,20005,0.940515
784.1500,18817,20005,0.940615
784.1667,18820,20005,0.940765
784.1833,18820,20005,0.940765
784.2000,18822,20005,0.940865
784.2167,20005,20005,1.000000
784.2333,20005,20005,1.000000
784.2500,20005,20005,1.000000
784.2667,20005,20005,1.000000
784.2833,20005,20005,1.000000
784.3000,20005,20005,1.000000
784.3167,20005,20005,1.000000
784.3333,20005,20005,1.000000
784.3500,19560,20005,0.977756
784.3667,19563,20005,0.977906
784.3833,19563,20005,0.977906
784.4000,20005,20005,1.000000
784.4167,19557,20005,0.977606
784.4333,19560,20005,0.977756
784.4500,19536,20005,0.976556
784.4667,19536,20005,0.976556
784.4833,20005,20005,1.000000
784.5000,20005,20005,1.000000
784.5167,20005,20005,1.000000
784.5333,20005,20005,1.000000
784.5500,20005,20005,1.000000
784.5667,19979,20005,0.998700
784.5833,19981,20005,0.998800
784.6000,19981,20005,0.998800
784.6167,19984,20005,0.998950
784.6333,19987,20005,0.999100
784.6500,19987,20005,0.999100
784.6667,20005,20005,1.000000
784.6833,19979,20005,0.998700
784.7000,19981,20005,0.998800
784.7167,19984,20005,0.998950
784.7333,19984,20005,0.998950
784.7500,19987,20005,0.999100
784.7667,19964,20005,0.997951
784.7833,19966,20005,0.998050
784.8000,19969,20005,0.998200
784.8167,19969,20005,0.998200
784.8333,19972,20005,0.998350
784.8500,19975,20005,0.998500
784.8667,19951,20005,0.997301
784.8833,19951,20005,0.997301
784.9000,19954,20005,0.997451
784.9167,19956,20005,0.997551
784.9333,19959,20005,0.997701
784.9500,19959,20005,0.997701
784.9667,19962,20005,0.997851
784.9833,19938,20005,0.996651
785.0000,19941,20005,0.996801
785.0167,19941,20005,0.996801
785.0333,19944,20005,0.996951
785.0500,19946,20005,0.997051
785.0667,19923,20005,0.995901
785.0833,19923,20005,0.995901
785.1000,19926,20005,0.996051
785.1167,19928,20005,0.996151
785.1333,19928,20005,0.996151
785.1500,19931,20005,0.996301
785.1667,19934,20005,0.996451
785.1833,19911,20005,0.995301
785.2000,19911,20005,0.995301
785.2167,19913,20005,0.995401
785.2333,19916,20005,0.995551
785.2500,19919,20005,0.995701
785.2667,19895,20005,0.994501
785.2833,19895,20005,0.994501
785.3000,19898,20005,0.994651
785.3167,19901,20005,0.994801
785.3333,19901,20005,0.994801
785.3500,19904,20005,0.994951
785.3667,19907,20005,0.995101
785.3833,19907,20005,0.995101
785.4000,19883,20005,0.993902
785.4167,19443,20005,0.971907
785.4333,19443,20005,0.971907
785.4500,20005,20005,1.000000
785.4667,20005,20005,1.000000
785.4833,20005,20005,1.000000
785.5000,19979,20005,0.998700
785.5167,19072,20005,0.953362
785.5333,19072,20005,0.953362
785.5500,19075,20005,0.953512
785.5667,19075,20005,0.953512
785.5833,20005,20005,1.000000
785.6000,19960,20005,0.997751
785.6167,19923,20005,0.995901
785.6333,19923,20005,0.995901
785.6500,19926,20005,0.996051
785.6667,19929,20005,0.996201
785.6833,19887,20005,0.994101
785.7000,19887,20005,0.994101
785.7167,19850,20005,0.992252
785.7333,19853,20005,0.992402
785.7500,19853,20005,0.992402
785.7667,19856,20005,0.992552
785.7833,19859,20005,0.992702
785.8000,19859,20005,0.992702
785.8167,18057,20005,0.902624
785.8333,18060,20005,0.902774
785.8500,18060,20005,0.902774
785.8667,18063,20005,0.902924
785.8833,18063,20005,0.902924
785.9000,18066,20005,0.903074
785.9167,18066,20005,0.903074
785.9333,17965,20005,0.898025
785.9500,17968,20005,0.898175
785.9667,17968,20005,0.898175
785.9833,17971,20005,0.898325
786.0000,17971,20005,0.898325
786.0167,,,
786.0333,18991,20005,0.949313
786.0500,18991,20005,0.949313
786.0667,18995,20005,0.949513
786.0833,18995,20005,0.949513
786.1000,18998,20005,0.949663
786.1167,19363,20005,0.967908
786.1333,19363,20005,0.967908
786.1500,19281,20005,0.963809
786.1667,19284,20005,0.963959
786.1833,19284,20005,0.963959
786.2000,19288,20005,0.964159
786.2167,19288,20005,0.964159
786.2333,19794,20005,0.989453
786.2500,19794,20005,0.989453
786.2667,19757,20005,0.987603
786.2833,19760,20005,0.987753
786.3000,19760,20005,0.987753
786.3167,18887,20005,0.944114
786.3333,18887,20005,0.944114
786.3500,19901,20005,0.994801
786.3667,19901,20005,0.994801
786.3833,19904,20005,0.994951
786.4000,19904,20005,0.994951
786.4167,19908,20005,0.995151
786.4333,19838,20005,0.991652
786.4500,19838,20005,0.991652
786.4667,19965,20005,0.998000
786.4833,19965,20005,0.998000
786.5000,19437,20005,0.971607
786.5167,19437,20005,0.971607
786.5333,18661,20005,0.932817
786.5500,18661,20005,0.932817
786.5667,20005,20005,1.000000
786.5833,20005,20005,1.000000
786.6000,20005,20005,1.000000
786.6167,20005,20005,1.000000
786.6333,20005,20005,1.000000
786.6500,20005,20005,1.000000
786.6667,19931,20005,0.996301
786.6833,19931,20005,0.996301
786.7000,19965,20005,0.998000
786.7167,19969,20005,0.998200
786.7333,19969,20005,0.998200
786.7500,19899,20005,0.994701
786.7667,19899,20005,0.994701
786.7833,19863,20005,0.992902
786.8000,19863,20005,0.992902
786.8167,20005,20005,1.000000
786.8333,19995,20005,0.999500
786.8500,19995,20005,0.999500
786.8667,,,
786.8833,,,
786.9000,18678,20005,0.933667
786.9167,20005,20005,1.000000
786.9333,20005,20005,1.000000
786.9500,19931,20005,0.996301
786.9667,19931,20005,0.996301
786.9833,19895,20005,0.994501
787.0000,19898,20005,0.994651
787.0167,19898,20005,0.994651
787.0333,19977,20005,0.998600
787.0500,19977,20005,0.998600
787.0667,19895,20005,0.994501
787.0833,19898,20005,0.994651
787.1000,19898,20005,0.994651
787.1167,19902,20005,0.994851
787.1333,19902,20005,0.994851
787.1500,19931,20005,0.996301
787.1667,19895,20005,0.994501
787.1833,19895,20005,0.994501
787.2000,19898,20005,0.994651
787.2167,19898,20005,0.994651
787.2333,19902,20005,0.994851
787.2500,19891,20005,0.994301
787.2667,19891,20005,0.994301
787.2833,19895,20005,0.994501
787.3000,19895,20005,0.994501
787.3167,19898,20005,0.994651
787.3333,19898,20005,0.994651
787.3500,19902,20005,0.994851
787.3667,19979,20005,0.998700
787.3833,19979,20005,0.998700
787.4000,19983,20005,0.998900
787.4167,19983,20005,0.998900
787.4333,19987,20005,0.999100
787.4500,19975,20005,0.998500
787.4667,19975,20005,0.998500
787.4833,19968,20005,0.998150
787.5000,19968,20005,0.998150
787.5167,19559,20005,0.977706
787.5333,19559,20005,0.977706
787.5500,19563,20005,0.977906
787.5667,20005,20005,1.000000
787.5833,20005,20005,1.000000
787.6000,20005,20005,1.000000
787.6167,20005,20005,1.000000
787.6333,20005,20005,1.000000
787.6500,20005,20005,1.000000
787.6667,20005,20005,1.000000
787.6833,20005,20005,1.000000
787.7000,20005,20005,1.000000
787.7167,19371,20005,0.968308
787.7333,19371,20005,0.968308
787.7500,18876,20005,0.943564
787.7667,18876,20005,0.943564
787.7833,18268,20005,0.913172
787.8000,18268,20005,0.913172
787.8167,18272,20005,0.913372
787.8333,19979,20005,0.998700
787.8500,19979,20005,0.998700
787.8667,19967,20005,0.998100
787.8833,19967,20005,0.998100
787.9000,17772,20005,0.888378
787.9167,17750,20005,0.887278
787.9333,17750,20005,0.887278
787.9500,19591,20005,0.979305
787.9667,19591,20005,0.979305
787.9833,19585,20005,0.979005
788.0000,19588,20005,0.979155
788.0167,19588,20005,0.979155
788.0333,19566,20005,0.978055
788.0500,19566,20005,0.978055
788.0667,19990,20005,0.999250
788.0833,19983,20005,0.998900
788.1000,19983,20005,0.998900
788.1167,19960,20005,0.997751
788.1333,19960,20005,0.997751
788.1500,19964,20005,0.997951
788.1667,19979,20005,0.998700
788.1833,19979,20005,0.998700
788.2000,19983,20005,0.998900
788.2167,19983,20005,0.998900
788.2333,19960,20005,0.997751
788.2500,19960,20005,0.997751
788.2667,19948,20005,0.997151
788.2833,19995,20005,0.999500
788.3000,19995,20005,0.999500
788.3167,19998,20005,0.999650
788.3333,19998,20005,0.999650
788.3500,19976,20005,0.998550
788.3667,19954,20005,0.997451
788.3833,19954,20005,0.997451
788.4000,20005,20005,1.000000
788.4167,20005,20005,1.000000
788.4333,,,
788.4500,,,
788.4667,19416,20005,0.970557
788.4833,19410,20005,0.970257
788.5000,19410,20005,0.970257
788.5167,19410,20005,0.970257
788.5333,20005,20005,1.000000
788.5500,19566,20005,0.978055
788.5667,19566,20005,0.978055
788.5833,20005,20005,1.000000
788.6000,20005,20005,1.000000
788.6167,20005,20005,1.000000
788.6333,20005,20005,1.000000
788.6500,19979,20005,0.998700
788.6667,19979,20005,0.998700
788.6833,19983,20005,0.998900
788.7000,19477,20005,0.973607
788.7167,19477,20005,0.973607
788.7333,19481,20005,0.973807
788.7500,19481,20005,0.973807
788.7667,20005,20005,1.000000
788.7833,20005,20005,1.000000
788.8000,19995,20005,0.999500
788.8167,19995,20005,0.999500
788.8333,19366,20005,0.968058
788.8500,19366,20005,0.968058
788.8667,19344,20005,0.966958
788.8833,20005,20005,1.000000
788.9000,20005,20005,1.000000
788.9167,18290,20005,0.914271
788.9333,18290,20005,0.914271
788.9500,18268,20005,0.913172
788.9667,18268,20005,0.913172
788.9833,18272,20005,0.913372
789.0000,18272,20005,0.913372
789.0167,19995,20005,0.999500
789.0333,19999,20005,0.999700
789.0500,19999,20005,0.999700
789.0667,19976,20005,0.998550
789.0833,19976,20005,0.998550
789.1000,19970,20005,0.998250
789.1167,19970,20005,0.998250
789.1333,20005,20005,1.000000
789.1500,20005,20005,1.000000
789.1667,19979,20005,0.998700
789.1833,19979,20005,0.998700
789.2000,19982,20005,0.998850
789.2167,19982,20005,0.998850
789.2333,19976,20005,0.998550
789.2500,19976,20005,0.998550
789.2667,19979,20005,0.998700
