track_id,wave,R_gpx,join_rule,t_entry,t_exit,residence_s,body_time_s,n_frames,n_internal_gaps,censor_left,censor_right,censor_reason,r_at_entry,r_at_exit,r_min,track_t_start,track_t_end,track_duration_s,n_obs_track
W158-T249,158,293.6,A_prereg_0.05s,803.8167,803.8333,0.0166,0.0333,2,0,1,1,track_birth|track_end,176.26,176.26,176.26,803.8167,803.8333,0.0166,2
W158-T250,158,293.6,A_prereg_0.05s,803.8167,803.8333,0.0166,0.0333,2,0,1,1,track_birth|track_end,251.1,271.37,251.1,803.8167,803.8333,0.0166,2
W158-T253,158,293.6,A_prereg_0.05s,804.25,804.2667,0.0167,0.0333,2,0,1,1,track_birth|track_end,188.87,182.32,182.32,804.25,804.2667,0.0167,2
W158-T254,158,293.6,A_prereg_0.05s,804.65,804.6667,0.0167,0.0333,2,0,1,1,track_birth|track_end,264.77,264.77,264.77,804.65,804.6667,0.0167,2
W158-T256,158,293.6,A_prereg_0.05s,805.35,805.35,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,43.86,43.86,43.86,805.35,805.4167,0.0667,2
W158-T256,158,293.6,A_prereg_0.05s,805.4167,805.4167,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,85.96,85.96,85.96,805.35,805.4167,0.0667,2
W158-T258,158,293.6,A_prereg_0.05s,805.55,805.5833,0.0333,0.0333,2,1,1,1,track_birth|track_end,131.11,95.41,95.41,805.55,805.5833,0.0333,2
W158-T265,158,293.6,A_prereg_0.05s,805.9333,805.9833,0.05,0.0333,2,1,1,1,track_birth|track_end,75.24,104.7,75.24,805.9333,805.9833,0.05,2
W158-T266,158,293.6,A_prereg_0.05s,805.9333,805.9333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,220.07,220.07,220.07,805.9333,806.1167,0.1834,2
W158-T266,158,293.6,A_prereg_0.05s,806.1167,806.1167,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,261.17,261.17,261.17,805.9333,806.1167,0.1834,2
W158-T267,158,293.6,A_prereg_0.05s,805.95,805.9667,0.0167,0.0333,2,0,1,1,track_birth|track_end,165.93,165.93,165.93,805.95,805.9667,0.0167,2
W158-T272,158,293.6,A_prereg_0.05s,806.85,806.8667,0.0167,0.0333,2,0,1,1,track_birth|track_end,280.19,280.19,280.19,806.85,806.8667,0.0167,2
W158-T276,158,293.6,A_prereg_0.05s,807.3167,807.3167,0.0,0.0167,1,0,0,1,track_end,288.55,288.55,288.55,807.3,807.3167,0.0167,2
W158-T279,158,293.6,A_prereg_0.05s,808.4333,808.4333,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,208.72,208.72,208.72,808.4333,808.5167,0.0834,2
W158-T279,158,293.6,A_prereg_0.05s,808.5167,808.5167,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,157.82,157.82,157.82,808.4333,808.5167,0.0834,2
W158-T280,158,293.6,A_prereg_0.05s,808.7167,808.7167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,74.43,74.43,74.43,808.7167,808.8667,0.15,2
W158-T280,158,293.6,A_prereg_0.05s,808.8667,808.8667,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,126.63,126.63,126.63,808.7167,808.8667,0.15,2
W158-T281,158,293.6,A_prereg_0.05s,808.7667,808.7667,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,144.55,144.55,144.55,808.7667,808.8833,0.1166,2
W158-T281,158,293.6,A_prereg_0.05s,808.8833,808.8833,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,228.32,228.32,228.32,808.7667,808.8833,0.1166,2
W158-T283,158,293.6,A_prereg_0.05s,809.3833,809.3833,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,34.9,34.9,34.9,809.3833,809.5833,0.2,2
W158-T283,158,293.6,A_prereg_0.05s,809.5833,809.5833,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,59.18,59.18,59.18,809.3833,809.5833,0.2,2
W158-T284,158,293.6,A_prereg_0.05s,809.7667,809.8167,0.05,0.0333,2,1,1,1,track_birth|track_end,242.22,275.61,242.22,809.7667,809.8167,0.05,2
W158-T285,158,293.6,A_prereg_0.05s,809.9667,809.9833,0.0166,0.0333,2,0,1,1,track_birth|track_end,78.44,40.69,40.69,809.9667,809.9833,0.0166,2
W158-T287,158,293.6,A_prereg_0.05s,810.9667,810.9833,0.0166,0.0333,2,0,1,1,track_birth|track_end,124.31,130.59,124.31,810.9667,810.9833,0.0166,2
W158-T288,158,293.6,A_prereg_0.05s,811.0167,811.0167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,157.93,157.93,157.93,811.0167,811.0833,0.0666,2
W158-T288,158,293.6,A_prereg_0.05s,811.0833,811.0833,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,179.79,179.79,179.79,811.0167,811.0833,0.0666,2
W158-T289,158,293.6,A_prereg_0.05s,811.0333,811.05,0.0167,0.0333,2,0,1,1,track_birth|track_end,143.13,137.27,137.27,811.0333,811.05,0.0167,2
W158-T290,158,293.6,A_prereg_0.05s,811.25,811.2667,0.0167,0.0333,2,0,1,1,track_birth|track_end,137.45,135.81,135.81,811.25,811.2667,0.0167,2
W158-T291,158,293.6,A_prereg_0.05s,811.6167,811.6167,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,148.87,148.87,148.87,811.6167,811.7667,0.15,2
W158-T291,158,293.6,A_prereg_0.05s,811.7667,811.7667,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,241.98,241.98,241.98,811.6167,811.7667,0.15,2
W158-T292,158,293.6,A_prereg_0.05s,811.65,811.65,0.0,0.0167,1,0,1,1,track_birth|unobserved_gap_after,274.52,274.52,274.52,811.65,811.7333,0.0833,2
W158-T292,158,293.6,A_prereg_0.05s,811.7333,811.7333,0.0,0.0167,1,0,1,1,unobserved_gap_before|track_end,251.68,251.68,251.68,811.65,811.7333,0.0833,2
W158-T293,158,293.6,A_prereg_0.05s,799.75,799.75,0.0,0.0167,1,0,1,1,track_birth|track_end,223.72,223.72,223.72,799.75,799.75,0.0,1
W158-T294,158,293.6,A_prereg_0.05s,800.1667,800.1667,0.0,0.0167,1,0,1,1,track_birth|track_end,14.99,14.99,14.99,800.1667,800.1667,0.0,1
W158-T302,158,293.6,A_prereg_0.05s,802.4667,802.4667,0.0,0.0167,1,0,1,1,track_birth|track_end,245.88,245.88,245.88,802.4667,802.4667,0.0,1
W158-T303,158,293.6,A_prereg_0.05s,802.5,802.5,0.0,0.0167,1,0,1,1,track_birth|track_end,224.88,224.88,224.88,802.5,802.5,0.0,1
W158-T304,158,293.6,A_prereg_0.05s,803.1,803.1,0.0,0.0167,1,0,1,1,track_birth|track_end,270.03,270.03,270.03,803.1,803.1,0.0,1
W158-T306,158,293.6,A_prereg_0.05s,803.4667,803.4667,0.0,0.0167,1,0,1,1,track_birth|track_end,277.69,277.69,277.69,803.4667,803.4667,0.0,1
W158-T308,158,293.6,A_prereg_0.05s,803.5333,803.5333,0.0,0.0167,1,0,1,1,track_birth|track_end,63.82,63.82,63.82,803.5333,803.5333,0.0,1
W158-T310,158,293.6,A_prereg_0.05s,803.8,803.8,0.0,0.0167,1,0,1,1,track_birth|track_end,285.46,285.46,285.46,803.8,803.8,0.0,1
W158-T313,158,293.6,A_prereg_0.05s,803.8167,803.8167,0.0,0.0167,1,0,1,1,track_birth|track_end,271.37,271.37,271.37,803.8167,803.8167,0.0,1
W158-T314,158,293.6,A_prereg_0.05s,803.85,803.85,0.0,0.0167,1,0,1,1,track_birth|track_end,276.37,276.37,276.37,803.85,803.85,0.0,1
W158-T316,158,293.6,A_prereg_0.05s,804.25,804.25,0.0,0.0167,1,0,1,1,track_birth|track_end,54.46,54.46,54.46,804.25,804.25,0.0,1
W158-T317,158,293.6,A_prereg_0.05s,804.25,804.25,0.0,0.0167,1,0,1,1,track_birth|track_end,190.68,190.68,190.68,804.25,804.25,0.0,1
W158-T318,158,293.6,A_prereg_0.05s,804.25,804.25,0.0,0.0167,1,0,1,1,track_birth|track_end,201.75,201.75,201.75,804.25,804.25,0.0,1
W158-T319,158,293.6,A_prereg_0.05s,804.2667,804.2667,0.0,0.0167,1,0,1,1,track_birth|track_end,159.11,159.11,159.11,804.2667,804.2667,0.0,1
W158-T321,158,293.6,A_prereg_0.05s,804.7333,804.7333,0.0,0.0167,1,0,1,1,track_birth|track_end,97.99,97.99,97.99,804.7333,804.7333,0.0,1
W158-T322,158,293.6,A_prereg_0.05s,804.7333,804.7333,0.0,0.0167,1,0,1,1,track_birth|track_end,95.16,95.16,95.16,804.7333,804.7333,0.0,1
W158-T323,158,293.6,A_prereg_0.05s,804.7667,804.7667,0.0,0.0167,1,0,1,1,track_birth|track_end,25.2,25.2,25.2,804.7667,804.7667,0.0,1
W158-T324,158,293.6,A_prereg_0.05s,805.4667,805.4667,0.0,0.0167,1,0,1,1,track_birth|track_end,201.75,201.75,201.75,805.4667,805.4667,0.0,1
W158-T325,158,293.6,A_prereg_0.05s,805.55,805.55,0.0,0.0167,1,0,1,1,track_birth|track_end,204.12,204.12,204.12,805.55,805.55,0.0,1
W158-T326,158,293.6,A_prereg_0.05s,805.5833,805.5833,0.0,0.0167,1,0,1,1,track_birth|track_end,57.43,57.43,57.43,805.5833,805.5833,0.0,1
W158-T328,158,293.6,A_prereg_0.05s,805.6833,805.6833,0.0,0.0167,1,0,1,1,track_birth|track_end,100.81,100.81,100.81,805.6833,805.6833,0.0,1
W158-T335,158,293.6,A_prereg_0.05s,805.95,805.95,0.0,0.0167,1,0,1,1,track_birth|track_end,128.32,128.32,128.32,805.95,805.95,0.0,1
W158-T344,158,293.6,A_prereg_0.05s,806.9333,806.9333,0.0,0.0167,1,0,1,1,track_birth|track_end,116.52,116.52,116.52,806.9333,806.9333,0.0,1
W158-T345,158,293.6,A_prereg_0.05s,807.1333,807.1333,0.0,0.0167,1,0,1,1,track_birth|track_end,162.33,162.33,162.33,807.1333,807.1333,0.0,1
W158-T347,158,293.6,A_prereg_0.05s,807.5,807.5,0.0,0.0167,1,0,1,1,track_birth|track_end,164.17,164.17,164.17,807.5,807.5,0.0,1
W158-T349,158,293.6,A_prereg_0.05s,807.55,807.55,0.0,0.0167,1,0,1,1,track_birth|track_end,9.31,9.31,9.31,807.55,807.55,0.0,1
W158-T350,158,293.6,A_prereg_0.05s,807.55,807.55,0.0,0.0167,1,0,1,1,track_birth|track_end,27.48,27.48,27.48,807.55,807.55,0.0,1
W158-T351,158,293.6,A_prereg_0.05s,807.75,807.75,0.0,0.0167,1,0,1,1,track_birth|track_end,212.95,212.95,212.95,807.75,807.75,0.0,1
W158-T354,158,293.6,A_prereg_0.05s,807.8833,807.8833,0.0,0.0167,1,0,1,1,track_birth|track_end,17.03,17.03,17.03,807.8833,807.8833,0.0,1
W158-T360,158,293.6,A_prereg_0.05s,808.8833,808.8833,0.0,0.0167,1,0,1,1,track_birth|track_end,186.11,186.11,186.11,808.8833,808.8833,0.0,1
W158-T363,158,293.6,A_prereg_0.05s,810.0833,810.0833,0.0,0.0167,1,0,1,1,track_birth|track_end,165.66,165.66,165.66,810.0833,810.0833,0.0,1
W158-T364,158,293.6,A_prereg_0.05s,810.6667,810.6667,0.0,0.0167,1,0,1,1,track_birth|track_end,255.76,255.76,255.76,810.6667,810.6667,0.0,1
W158-T365,158,293.6,A_prereg_0.05s,810.85,810.85,0.0,0.0167,1,0,1,1,track_birth|track_end,88.24,88.24,88.24,810.85,810.85,0.0,1
W158-T366,158,293.6,A_prereg_0.05s,810.8667,810.8667,0.0,0.0167,1,0,1,1,track_birth|track_end,32.42,32.42,32.42,810.8667,810.8667,0.0,1
W158-T367,158,293.6,A_prereg_0.05s,811.0167,811.0167,0.0,0.0167,1,0,1,1,track_birth|track_end,196.71,196.71,196.71,811.0167,811.0167,0.0,1
W158-T368,158,293.6,A_prereg_0.05s,811.2667,811.2667,0.0,0.0167,1,0,1,1,track_birth|track_end,218.63,218.63,218.63,811.2667,811.2667,0.0,1
W158-T369,158,293.6,A_prereg_0.05s,811.6167,811.6167,0.0,0.0167,1,0,1,1,track_birth|track_end,133.07,133.07,133.07,811.6167,811.6167,0.0,1
W158-T370,158,293.6,A_prereg_0.05s,812.3,812.3,0.0,0.0167,1,0,1,1,track_birth|track_end,50.22,50.22,50.22,812.3,812.3,0.0,1
W159-T001,159,293.6,A_prereg_0.05s,821.8,822.5,0.7,0.6833,41,1,0,1,unobserved_gap_after,285.46,197.85,197.85,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,822.5667,822.5833,0.0166,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,150.86,150.86,150.86,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,822.65,822.65,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,149.17,149.17,149.17,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,822.7,826.0333,3.3333,3.1667,190,8,1,1,unobserved_gap_before|unobserved_gap_after,148.05,81.81,81.81,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,826.1,826.2,0.1,0.1167,7,0,1,0,unobserved_gap_before,94.46,279.01,94.46,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,827.7167,827.7167,0.0,0.0167,1,0,0,1,unobserved_gap_after,281.05,281.05,281.05,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,827.8,827.8,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,281.68,281.68,281.68,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,828.2667,828.7667,0.5,0.5167,31,0,0,1,unobserved_gap_after,285.07,80.69,80.69,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,828.8667,828.8667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,101.57,101.57,101.57,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,829.3833,829.5333,0.15,0.15,9,1,1,1,unobserved_gap_before|unobserved_gap_after,67.68,65.46,56.96,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,829.6,829.6333,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,94.39,81.03,81.03,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,829.8,829.8,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,155.06,155.06,155.06,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,829.85,829.85,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,132.01,132.01,132.01,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,829.9667,830.0167,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,215.17,218.15,215.17,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,830.1667,830.25,0.0833,0.0667,4,2,1,1,unobserved_gap_before|unobserved_gap_after,218.76,245.11,213.64,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,830.3667,830.5333,0.1666,0.1833,11,0,1,0,unobserved_gap_before,212.9,288.65,212.9,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,831.75,832.0667,0.3167,0.3333,20,0,0,1,unobserved_gap_after,249.09,290.42,215.9,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,832.1167,832.15,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,247.64,237.97,237.97,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,832.2,832.2167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,227.87,229.96,227.87,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,832.2667,833.15,0.8833,0.8333,50,3,1,1,unobserved_gap_before|unobserved_gap_after,235.4,91.2,81.03,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,833.2,833.3,0.1,0.1167,7,0,1,1,unobserved_gap_before|unobserved_gap_after,46.34,42.93,41.58,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,833.35,833.4333,0.0833,0.1,6,0,1,1,unobserved_gap_before|unobserved_gap_after,42.93,32.17,32.17,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,833.5,833.5667,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,18.02,32.08,18.02,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,833.6167,833.8333,0.2166,0.1667,10,3,1,1,unobserved_gap_before|unobserved_gap_after,27.86,49.75,9.78,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.1667,834.3,0.1333,0.1167,7,2,1,1,unobserved_gap_before|unobserved_gap_after,120.05,120.63,120.05,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.3667,834.3667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,115.74,115.74,115.74,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.4333,834.4833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,113.83,116.03,113.83,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.5333,834.5333,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,119.66,119.66,119.66,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.6333,834.6833,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,131.13,127.83,127.83,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.75,834.85,0.1,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,176.69,201.24,175.09,820.35,835.2667,14.9167,652
W159-T001,159,293.6,A_prereg_0.05s,834.9167,834.95,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,229.3,235.08,229.3,820.35,835.2667,14.9167,652
W159-T002,159,293.6,A_prereg_0.05s,820.2833,820.3333,0.05,0.0667,4,0,1,1,track_birth|unobserved_gap_after,71.58,88.02,71.58,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,820.5167,820.6167,0.1,0.1167,7,0,1,1,unobserved_gap_before|unobserved_gap_after,214.72,235.26,185.33,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,820.8,820.9833,0.1833,0.2,12,0,0,1,unobserved_gap_after,280.77,92.4,92.4,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,821.05,821.1667,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,66.56,165.44,66.56,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,821.2333,821.3333,0.1,0.1167,7,0,1,1,unobserved_gap_before|unobserved_gap_after,202.2,234.6,202.2,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,821.4,821.5,0.1,0.1167,7,0,1,1,unobserved_gap_before|unobserved_gap_after,275.31,282.54,275.31,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,821.8667,821.8667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,258.61,258.61,258.61,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,821.9333,822.55,0.6167,0.6,36,1,1,1,unobserved_gap_before|unobserved_gap_after,287.48,137.24,137.24,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,822.65,824.5333,1.8833,1.7667,106,6,1,1,unobserved_gap_before|unobserved_gap_after,70.3,261.19,69.61,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,824.6,824.6833,0.0833,0.05,3,2,1,0,unobserved_gap_before,240.77,286.55,240.77,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,824.75,826.0,1.25,1.1667,70,4,0,1,unobserved_gap_after,262.6,265.91,245.67,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,828.1833,828.2167,0.0334,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,279.62,266.07,266.07,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,828.2667,828.3833,0.1166,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,254.97,222.67,217.88,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,828.4333,828.6667,0.2334,0.1833,11,4,1,1,unobserved_gap_before|unobserved_gap_after,231.06,210.17,197.82,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,828.75,828.75,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,156.26,156.26,156.26,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,828.8667,828.8667,0.0,0.0167,1,0,1,1,unobserved_gap_before|unobserved_gap_after,149.52,149.52,149.52,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,829.3667,829.7,0.3333,0.3333,20,1,1,1,unobserved_gap_before|unobserved_gap_after,34.95,61.85,20.7,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,829.8,829.9167,0.1167,0.1333,8,0,1,1,unobserved_gap_before|unobserved_gap_after,62.9,95.1,56.67,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,829.9833,830.2167,0.2334,0.2,12,3,1,1,unobserved_gap_before|unobserved_gap_after,170.82,233.72,170.82,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,830.2667,830.3167,0.05,0.05,3,1,1,0,unobserved_gap_before,262.0,267.76,262.0,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,831.4833,832.5167,1.0334,0.9833,59,2,0,1,unobserved_gap_after,281.69,134.94,79.2,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,832.65,832.6833,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,72.33,76.83,72.33,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,832.75,832.9,0.15,0.1167,7,2,1,1,unobserved_gap_before|unobserved_gap_after,67.57,49.35,15.19,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,832.9833,833.0,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,95.22,95.22,95.22,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,833.0667,833.15,0.0833,0.0833,5,1,1,1,unobserved_gap_before|unobserved_gap_after,139.85,231.29,139.85,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,833.2,833.25,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,273.98,284.47,273.98,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,833.3167,833.4333,0.1166,0.1,6,2,1,1,unobserved_gap_before|unobserved_gap_after,225.2,232.39,225.2,820.2833,834.5333,14.25,594
W159-T002,159,293.6,A_prereg_0.05s,833.5333,833.65,0.1167,0.0833,5,2,1,1,unobserved_gap_before|unobserved_gap_after,238.38,220.45,220.45,820.2833,834.5333,14.25,594
W159-T003,159,293.6,A_prereg_0.05s,821.2833,821.3167,0.0334,0.05,3,0,1,1,track_birth|unobserved_gap_after,123.5,119.21,119.21,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,821.4,821.4167,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,106.49,106.49,106.49,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,821.5667,821.6167,0.05,0.0667,4,0,1,1,unobserved_gap_before|unobserved_gap_after,203.01,209.51,203.01,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,821.7333,821.7667,0.0334,0.0333,2,1,1,1,unobserved_gap_before|unobserved_gap_after,292.69,275.61,275.61,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,821.8333,821.8667,0.0334,0.05,3,0,1,0,unobserved_gap_before,279.91,277.58,277.58,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,822.5,822.5333,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,276.38,281.55,276.38,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,822.65,822.6833,0.0333,0.05,3,0,1,1,unobserved_gap_before|unobserved_gap_after,149.6,127.48,127.48,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,822.8333,822.9,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,10.93,24.59,10.93,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,822.95,823.0167,0.0667,0.0667,4,1,1,1,unobserved_gap_before|unobserved_gap_after,27.4,40.69,27.4,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,823.0833,823.2167,0.1334,0.0833,5,3,1,1,unobserved_gap_before|unobserved_gap_after,70.52,74.37,69.36,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,823.2667,824.3833,1.1166,0.7667,46,16,1,1,unobserved_gap_before|unobserved_gap_after,89.78,106.8,36.82,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,824.4667,824.5833,0.1166,0.0833,5,3,1,1,unobserved_gap_before|unobserved_gap_after,100.73,83.47,66.2,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,824.7,824.75,0.05,0.05,3,1,1,1,unobserved_gap_before|unobserved_gap_after,85.19,78.26,78.26,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,824.8333,824.95,0.1167,0.1,6,2,1,1,unobserved_gap_before|unobserved_gap_after,60.12,25.85,25.85,821.2833,836.4333,15.15,554
W159-T003,159,293.6,A_prereg_0.05s,825.05,825.0667,0.0167,0.0333,2,0,1,1,unobserved_gap_before|unobserved_gap_after,28.25,17.94,17.94,821.2833,836.4333,15.15,554
