kit_id,median_displacement,pct_of_diameter
poe2-bonestorm,0.1979978673749716,4.48519996698233
poe2-cof-comet,0.1504969372125078,3.409172365165625
poe2-demon-form,0.22129559364983079,5.0129579802586415
poe2-erasure-edc-lich,0.27129075571596706,6.145486841408668
poe2-galvanic-shards,0.4476754674057173,10.141088983672242
poe2-gas-arrow-ignite,0.12083893982390394,2.7373365990954346
poe2-gemling-stacker,0.10632624179036945,2.4085838018869654
poe2-grim-feast,0.07842754131250754,1.7766009824701252
poe2-howa-invoker,0.09409680979788879,2.131553303043216
poe2-ice-strike-invoker,0.19491674512374005,4.4154040161334205
poe2-infernal-legion,0.0895217860385005,2.0279163463092793
poe2-lightning-arrow-deadeye,0.18344873949311022,4.155621932832275
poe2-lightning-spear-amazon,0.17696125026330994,4.008662337433236
poe2-minion-infernalist,0.0856404165357042,1.9399925792677926
poe2-poison-pathfinder,0.4557739312421418,10.324541614820786
poe2-rake-ritualist,0.20129134958369574,4.5598064589090885
poe2-shaman-bear,0.12707506496724782,2.8786021018902357
poe2-smith-ignite,0.21207746182973988,4.804141768835463
poe2-snipe-mirage-deadeye,0.1850191792980362,4.191196743079409
poe2-spark-stormweaver,0.168324987494059,3.813027071250609
poe2-spiral-volley,0.25309419743458894,5.7332844087013255
poe2-supporting-fire,0.16584401552919864,3.7568261862491457
poe2-tempest-bell,0.2642797886183351,5.98666902275378
poe2-tempest-flurry,0.1186635777795815,2.6880586250509375
poe2-temporalis-blink,0.1465081055841424,3.3188142834093157
poe2-titan-hotg,0.16834893078955032,3.813569453194268
poe2-twister,0.21006166505096263,4.758478389903749
poe2-walking-calamity,0.1320519390853176,2.9913420820020793
poe2-warbringer-totems,0.15274270854291236,3.4600453045084745
poe2-whirling-assault-ma,0.08134918062126413,1.8427842030517516
poe2-witchhunter-grenades,0.18150595338782638,4.1116124478272145
tl1-alchemist-summoner,0.16830271623524906,3.812522565567779
tl1-ricochet-vanquisher,0.1578003521697558,3.574614937650867
tl2-bot-engineer,0.1836792778667978,4.160844265374339
tl2-cannon-engineer,0.17182479631010172,3.892307432166979
tl2-emberquake-engineer,0.20652103371101105,4.678273285780214
tl2-flame-hammer-engineer,0.15196064289504108,3.442329351985777
tl2-glaive-outlander,0.15244855185286751,3.45338184093703
tl2-hailstorm-embermage,0.13044258848674856,2.9548858345320252
tl2-prismatic-embermage,0.1177825658905314,2.6681012661759804
tl2-shadowling-outlander,0.20210626106442323,4.578266460498553
tl2-shotgonne-outlander,0.29343863455471575,6.647197626243321
tl2-wolf-shade-berserker,0.15470340980486152,3.5044606174204165
tli-carino2-lethal-flash,0.11700126898582111,2.650402727814587
tli-erika3-vendetta,0.2218807143846809,5.02621258514618
tli-gemma-frost-caster,0.11521654645714612,2.6099738205096106
tli-iris2-thunder-magus,0.10333657635590407,2.340859601188593
tli-moto-bots,0.18456508494352872,4.180910248528502
