frame,t_sec,wave,hp,health_max,deficit,delta_hp
3077,734.2833,154,20005,20005,0,0
3078,734.3,154,20005,20005,0,0
3079,734.3167,154,20005,20005,0,0
3080,734.3333,154,20005,20005,0,0
3081,734.35,154,20005,20005,0,0
3082,734.3667,154,20005,20005,0,0
3083,734.3833,154,20005,20005,0,0
3084,734.4,154,19952,20005,53,-53
3085,734.4167,154,19952,20005,53,0
3086,734.4333,154,20005,20005,0,53
3087,734.45,154,20005,20005,0,0
3088,734.4667,154,20005,20005,0,0
3089,734.4833,154,20005,20005,0,0
3090,734.5,154,19952,20005,53,-53
3091,734.5167,154,20005,20005,0,53
3092,734.5333,154,20005,20005,0,0
3093,734.55,154,20005,20005,0,0
3094,734.5667,154,19192,20005,813,-813
3095,734.5833,154,19192,20005,813,0
3096,734.6,154,19142,20005,863,-50
3097,734.6167,154,20005,20005,0,863
3098,734.6333,154,20005,20005,0,0
3099,734.65,154,20005,20005,0,0
3100,734.6667,154,20005,20005,0,0
3101,734.6833,154,20005,20005,0,0
3102,734.7,154,20005,20005,0,0
3103,734.7167,154,19952,20005,53,-53
3104,734.7333,154,18447,20005,1558,-1505
3105,734.75,154,18447,20005,1558,0
3106,734.7667,154,18450,20005,1555,3
3107,734.7833,154,18453,20005,1552,3
3108,734.8,154,18453,20005,1552,0
3109,734.8167,154,19911,20005,94,1458
3110,734.8333,154,19914,20005,91,3
3111,734.85,154,19917,20005,88,3
3112,734.8667,154,19917,20005,88,0
3113,734.8833,154,19920,20005,85,3
3114,734.9,154,19953,20005,52,33
3115,734.9167,154,19953,20005,52,0
3116,734.9333,154,19956,20005,49,3
3117,734.95,154,19959,20005,46,3
3118,734.9667,154,19959,20005,46,0
3119,734.9833,154,19962,20005,43,3
3120,735.0,154,19953,20005,52,-9
3121,735.0167,154,19953,20005,52,0
3122,735.0333,154,19956,20005,49,3
3123,735.05,154,19959,20005,46,3
3124,735.0667,154,19959,20005,46,0
3125,735.0833,154,19962,20005,43,3
3126,735.1,154,20005,20005,0,43
3127,735.1167,154,20005,20005,0,0
3128,735.1333,154,19953,20005,52,-52
3129,735.15,154,19956,20005,49,3
3130,735.1667,154,19956,20005,49,0
3131,735.1833,154,19959,20005,46,3
3132,735.2,154,20005,20005,0,46
3133,735.2167,154,19953,20005,52,-52
3134,735.2333,154,19953,20005,52,0
3135,735.25,154,17828,20005,2177,-2125
3136,735.2667,154,17831,20005,2174,3
3137,735.2833,154,17831,20005,2174,0
3138,735.3,154,20005,20005,0,2174
3139,735.3167,154,19931,20005,74,-74
3140,735.3333,154,20005,20005,0,74
3141,735.35,154,20005,20005,0,0
3142,735.3667,154,20005,20005,0,0
3143,735.3833,154,20005,20005,0,0
3144,735.4,154,20005,20005,0,0
3145,735.4167,154,19931,20005,74,-74
3146,735.4333,154,19934,20005,71,3
3147,735.45,154,19934,20005,71,0
3148,735.4667,154,19937,20005,68,3
3149,735.4833,154,20005,20005,0,68
3150,735.5,154,20005,20005,0,0
3151,735.5167,154,20005,20005,0,0
3152,735.5333,154,19931,20005,74,-74
3153,735.55,154,19931,20005,74,0
3154,735.5667,154,19934,20005,71,3
3155,735.5833,154,19990,20005,15,56
3156,735.6,154,19990,20005,15,0
3157,735.6167,154,19993,20005,12,3
3158,735.6333,154,19922,20005,83,-71
3159,735.65,154,19922,20005,83,0
3160,735.6667,154,19925,20005,80,3
3161,735.6833,154,19990,20005,15,65
3162,735.7,154,19993,20005,12,3
3163,735.7167,154,19993,20005,12,0
3164,735.7333,154,19922,20005,83,-71
3165,735.75,154,19925,20005,80,3
3166,735.7667,154,19925,20005,80,0
3167,735.7833,154,19990,20005,15,65
3168,735.8,154,19993,20005,12,3
3169,735.8167,154,19943,20005,62,-50
3170,735.8333,154,19943,20005,62,0
3171,735.85,154,19946,20005,59,3
3172,735.8667,154,19990,20005,15,44
3173,735.8833,154,19990,20005,15,0
3174,735.9,154,19993,20005,12,3
3175,735.9167,154,19966,20005,39,-27
3176,735.9333,154,19969,20005,36,3
3177,735.95,154,19969,20005,36,0
3178,735.9667,154,20005,20005,0,36
3179,735.9833,154,19990,20005,15,-15
3180,736.0,154,19990,20005,15,0
3181,736.0167,154,19993,20005,12,3
3182,736.0333,154,19966,20005,39,-27
3183,736.05,154,20005,20005,0,39
3184,736.0667,154,20005,20005,0,0
3185,736.0833,154,19990,20005,15,-15
3186,736.1,154,19993,20005,12,3
3187,736.1167,154,19966,20005,39,-27
3188,736.1333,154,19966,20005,39,0
3189,736.15,154,20005,20005,0,39
3190,736.1667,154,19990,20005,15,-15
3191,736.1833,154,19993,20005,12,3
3192,736.2,154,19993,20005,12,0
3193,736.2167,154,19996,20005,9,3
3194,736.2333,154,19954,20005,51,-42
3195,736.25,154,20005,20005,0,51
3196,736.2667,154,19990,20005,15,-15
3197,736.2833,154,19990,20005,15,0
3198,736.3,154,19993,20005,12,3
3199,736.3167,154,19954,20005,51,-39
3200,736.3333,154,19954,20005,51,0
3201,736.35,154,19957,20005,48,3
3202,736.3667,154,19691,20005,314,-266
3203,736.3833,154,19691,20005,314,0
3204,736.4,154,19694,20005,311,3
3205,736.4167,154,20005,20005,0,311
3206,736.4333,154,19954,20005,51,-51
3207,736.45,154,19954,20005,51,0
3208,736.4667,154,19957,20005,48,3
3209,736.4833,154,19944,20005,61,-13
3210,736.5,154,20005,20005,0,61
3211,736.5167,154,20005,20005,0,0
3212,736.5333,154,19954,20005,51,-51
3213,736.55,154,19957,20005,48,3
3214,736.5667,154,19957,20005,48,0
3215,736.5833,154,19960,20005,45,3
3216,736.6,154,19990,20005,15,30
3217,736.6167,154,19990,20005,15,0
3218,736.6333,154,19941,20005,64,-49
3219,736.65,154,19944,20005,61,3
3220,736.6667,154,19947,20005,58,3
3221,736.6833,154,19947,20005,58,0
3222,736.7,154,19990,20005,15,43
3223,736.7167,154,19993,20005,12,3
3224,736.7333,154,19937,20005,68,-56
3225,736.75,154,19937,20005,68,0
3226,736.7667,154,19939,20005,66,2
3227,736.7833,154,20005,20005,0,66
3228,736.8,154,19990,20005,15,-15
3229,736.8167,154,19990,20005,15,0
3230,736.8333,154,19934,20005,71,-56
3231,736.85,154,19937,20005,68,3
3232,736.8667,154,19937,20005,68,0
3233,736.8833,154,20005,20005,0,68
3234,736.9,154,18235,20005,1770,-1770
3235,736.9167,154,18238,20005,1767,3
3236,736.9333,154,18238,20005,1767,0
3237,736.95,154,18182,20005,1823,-56
3238,736.9667,154,18822,20005,1183,640
3239,736.9833,154,18825,20005,1180,3
3240,737.0,154,18825,20005,1180,0
3241,737.0167,154,18813,20005,1192,-12
3242,737.0333,154,18757,20005,1248,-56
3243,737.05,154,19983,20005,22,1226
3244,737.0667,154,19983,20005,22,0
3245,737.0833,154,19986,20005,19,3
3246,737.1,154,19974,20005,31,-12
3247,737.1167,154,19974,20005,31,0
3248,737.1333,154,19977,20005,28,3
3249,737.15,154,19946,20005,59,-31
3250,737.1667,154,19949,20005,56,3
3251,737.1833,154,19949,20005,56,0
3252,737.2,154,19952,20005,53,3
3253,737.2167,154,19939,20005,66,-13
3254,737.2333,154,19946,20005,59,7
3255,737.25,154,19946,20005,59,0
3256,737.2667,154,19949,20005,56,3
3257,737.2833,154,18143,20005,1862,-1806
3258,737.3,154,18143,20005,1862,0
3259,737.3167,154,18130,20005,1875,-13
3260,737.3333,154,18992,20005,1013,862
3261,737.35,154,18910,20005,1095,-82
3262,737.3667,154,18910,20005,1095,0
3263,737.3833,154,20005,20005,0,1095
3264,737.4,154,20005,20005,0,0
3265,737.4167,154,20005,20005,0,0
3266,737.4333,154,19990,20005,15,-15
3267,737.45,154,19908,20005,97,-82
3268,737.4667,154,19908,20005,97,0
3269,737.4833,154,19911,20005,94,3
3270,737.5,154,19914,20005,91,3
3271,737.5167,154,19914,20005,91,0
3272,737.5333,154,19901,20005,104,-13
3273,737.55,154,20005,20005,0,104
3274,737.5667,154,20005,20005,0,0
3275,737.5833,154,20005,20005,0,0
3276,737.6,154,20005,20005,0,0
3277,737.6167,154,20005,20005,0,0
3278,737.6333,154,20005,20005,0,0
3279,737.65,154,20005,20005,0,0
3280,737.6667,154,19910,20005,95,-95
3281,737.6833,154,19913,20005,92,3
3282,737.7,154,19916,20005,89,3
3283,737.7167,154,19916,20005,89,0
3284,737.7333,154,19919,20005,86,3
3285,737.75,154,19827,20005,178,-92
3286,737.7667,154,19827,20005,178,0
3287,737.7833,154,15468,20005,4537,-4359
3288,737.8,154,15471,20005,4534,3
3289,737.8167,154,15474,20005,4531,3
3290,737.8333,154,15474,20005,4531,0
3291,737.85,154,15477,20005,4528,3
3292,737.8667,154,16304,20005,3701,827
3293,737.8833,154,16307,20005,3698,3
3294,737.9,154,16310,20005,3695,3
3295,737.9167,154,16310,20005,3695,0
3296,737.9333,154,16313,20005,3692,3
3297,737.95,154,18090,20005,1915,1777
3298,737.9667,154,18090,20005,1915,0
3299,737.9833,154,18093,20005,1912,3
3300,738.0,154,18096,20005,1909,3
3301,738.0167,154,18096,20005,1909,0
3302,738.0333,154,18099,20005,1906,3
3303,738.05,154,19656,20005,349,1557
3304,738.0667,154,19546,20005,459,-110
3305,738.0833,154,19549,20005,456,3
3306,738.1,154,19549,20005,456,0
3307,738.1167,154,19552,20005,453,3
3308,738.1333,154,20005,20005,0,453
3309,738.15,154,20005,20005,0,0
3310,738.1667,154,19908,20005,97,-97
3311,738.1833,154,19895,20005,110,-13
3312,738.2,154,19898,20005,107,3
3313,738.2167,154,19898,20005,107,0
3314,738.2333,154,20005,20005,0,107
3315,738.25,154,20005,20005,0,0
3316,738.2667,154,19899,20005,106,-106
3317,738.2833,154,19902,20005,103,3
3318,738.3,154,19902,20005,103,0
3319,738.3167,154,20005,20005,0,103
3320,738.3333,154,20005,20005,0,0
3321,738.35,154,19944,20005,61,-61
3322,738.3667,154,19944,20005,61,0
3323,738.3833,154,19932,20005,73,-12
3324,738.4,154,20005,20005,0,73
3325,738.4167,154,20005,20005,0,0
3326,738.4333,154,20005,20005,0,0
3327,738.45,154,20005,20005,0,0
3328,738.4667,154,19929,20005,76,-76
3329,738.4833,154,20005,20005,0,76
3330,738.5,154,20005,20005,0,0
3331,738.5167,154,20005,20005,0,0
3332,738.5333,154,20005,20005,0,0
3333,738.55,154,20005,20005,0,0
3334,738.5667,154,19919,20005,86,-86
3335,738.5833,154,19919,20005,86,0
3336,738.6,154,19921,20005,84,2
3337,738.6167,154,19924,20005,81,3
3338,738.6333,154,19927,20005,78,3
3339,738.65,154,19927,20005,78,0
3340,738.6667,154,19934,20005,71,7
3341,738.6833,154,19921,20005,84,-13
3342,738.7,154,19924,20005,81,3
3343,738.7167,154,19924,20005,81,0
3344,738.7333,154,19927,20005,78,3
3345,738.75,154,19929,20005,76,2
3346,738.7667,154,19919,20005,86,-10
3347,738.7833,154,19919,20005,86,0
3348,738.8,154,19921,20005,84,2
3349,738.8167,154,19700,20005,305,-221
3350,738.8333,154,19703,20005,302,3
3351,738.85,154,19703,20005,302,0
3352,738.8667,154,20005,20005,0,302
3353,738.8833,154,19919,20005,86,-86
3354,738.9,154,20005,20005,0,86
3355,738.9167,154,20005,20005,0,0
3356,738.9333,154,20000,20005,5,-5
3357,738.95,154,20005,20005,0,5
3358,738.9667,154,20005,20005,0,0
3359,738.9833,154,19934,20005,71,-71
3360,739.0,154,19921,20005,84,-13
3361,739.0167,154,19924,20005,81,3
3362,739.0333,154,19924,20005,81,0
3363,739.05,154,20000,20005,5,76
3364,739.0667,154,20003,20005,2,3
3365,739.0833,154,20003,20005,2,0
3366,739.1,154,19934,20005,71,-69
3367,739.1167,154,19922,20005,83,-12
3368,739.1333,154,20000,20005,5,78
3369,739.15,154,20000,20005,5,0
3370,739.1667,154,20003,20005,2,3
3371,739.1833,154,19934,20005,71,-69
3372,739.2,154,19934,20005,71,0
3373,739.2167,154,19922,20005,83,-12
3374,739.2333,154,20000,20005,5,78
3375,739.25,154,20000,20005,5,0
3376,739.2667,154,20003,20005,2,3
3377,739.2833,154,19934,20005,71,-69
3378,739.3,154,19934,20005,71,0
3379,739.3167,154,19937,20005,68,3
3380,739.3333,154,19990,20005,15,53
3381,739.35,154,20005,20005,0,15
3382,739.3667,154,20005,20005,0,0
3383,739.3833,154,16969,20005,3036,-3036
3384,739.4,154,16856,20005,3149,-113
3385,739.4167,154,16856,20005,3149,0
3386,739.4333,154,17513,20005,2492,657
3387,739.45,154,17511,20005,2494,-2
3388,739.4667,154,17511,20005,2494,0
3389,739.4833,154,18219,20005,1786,708
3390,739.5,154,18106,20005,1899,-113
3391,739.5167,154,18921,20005,1084,815
3392,739.5333,154,18921,20005,1084,0
3393,739.55,154,18919,20005,1086,-2
3394,739.5667,154,18922,20005,1083,3
3395,739.5833,154,18922,20005,1083,0
3396,739.6,154,18818,20005,1187,-104
3397,739.6167,154,19685,20005,320,867
3398,739.6333,154,19685,20005,320,0
3399,739.65,154,19673,20005,332,-12
3400,739.6667,154,19671,20005,334,-2
3401,739.6833,154,19671,20005,334,0
3402,739.7,154,19674,20005,331,3
3403,739.7167,154,19898,20005,107,224
3404,739.7333,154,19885,20005,120,-13
3405,739.75,154,19885,20005,120,0
3406,739.7667,154,19884,20005,121,-1
3407,739.7833,154,19887,20005,118,3
3408,739.8,154,19887,20005,118,0
3409,739.8167,154,19892,20005,113,5
3410,739.8333,154,19880,20005,125,-12
3411,739.85,154,19880,20005,125,0
3412,739.8667,154,19878,20005,127,-2
3413,739.8833,154,18971,20005,1034,-907
3414,739.9,154,18971,20005,1034,0
3415,739.9167,154,19717,20005,288,746
3416,739.9333,154,19704,20005,301,-13
3417,739.95,154,19703,20005,302,-1
3418,739.9667,154,19703,20005,302,0
3419,739.9833,154,19706,20005,299,3
3420,740.0,154,19930,20005,75,224
3421,740.0167,154,20005,20005,0,75
3422,740.0333,154,20005,20005,0,0
3423,740.05,154,20005,20005,0,0
3424,740.0667,154,20005,20005,0,0
3425,740.0833,154,19977,20005,28,-28
3426,740.1,154,20005,20005,0,28
3427,740.1167,154,19930,20005,75,-75
3428,740.1333,154,19930,20005,75,0
3429,740.15,154,19918,20005,87,-12
3430,740.1667,154,19916,20005,89,-2
3431,740.1833,154,19916,20005,89,0
3432,740.2,154,19982,20005,23,66
3433,740.2167,154,19910,20005,95,-72
3434,740.2333,154,19898,20005,107,-12
3435,740.25,154,19898,20005,107,0
3436,740.2667,154,19896,20005,109,-2
3437,740.2833,154,19982,20005,23,86
3438,740.3,154,19982,20005,23,0
3439,740.3167,154,19910,20005,95,-72
3440,740.3333,154,19898,20005,107,-12
3441,740.35,154,19898,20005,107,0
3442,740.3667,154,16441,20005,3564,-3457
3443,740.3833,154,17422,20005,2583,981
3444,740.4,154,17351,20005,2654,-71
3445,740.4167,154,17354,20005,2651,3
3446,740.4333,154,17354,20005,2651,0
3447,740.45,154,17342,20005,2663,-12
3448,740.4667,154,17867,20005,2138,525
3449,740.4833,154,17867,20005,2138,0
3450,740.5,154,17846,20005,2159,-21
3451,740.5167,154,17775,20005,2230,-71
3452,740.5333,154,17762,20005,2243,-13
3453,740.55,154,17762,20005,2243,0
3454,740.5667,154,18029,20005,1976,267
3455,740.5833,154,18008,20005,1997,-21
3456,740.6,154,17937,20005,2068,-71
3457,740.6167,154,17937,20005,2068,0
3458,740.6333,154,17939,20005,2066,2
3459,740.65,154,18404,20005,1601,465
3460,740.6667,154,17300,20005,2705,-1104
3461,740.6833,154,17300,20005,2705,0
3462,740.7,154,17251,20005,2754,-49
3463,740.7167,154,17179,20005,2826,-72
3464,740.7333,154,17167,20005,2838,-12
3465,740.75,154,17167,20005,2838,0
3466,740.7667,154,17165,20005,2840,-2
3467,740.7833,154,17115,20005,2890,-50
3468,740.8,154,14907,20005,5098,-2208
3469,740.8167,154,14910,20005,5095,3
3470,740.8333,154,14910,20005,5095,0
3471,740.85,154,14898,20005,5107,-12
3472,740.8667,154,14896,20005,5109,-2
3473,740.8833,154,14846,20005,5159,-50
3474,740.9,154,14846,20005,5159,0
3475,740.9167,154,14774,20005,5231,-72
3476,740.9333,154,14762,20005,5243,-12
3477,740.95,154,14765,20005,5240,3
3478,740.9667,154,14762,20005,5243,-3
3479,740.9833,154,14713,20005,5292,-49
3480,741.0,154,14713,20005,5292,0
3481,741.0167,154,14641,20005,5364,-72
3482,741.0333,154,14628,20005,5377,-13
3483,741.05,154,14626,20005,5379,-2
3484,741.0667,154,14626,20005,5379,0
3485,741.0833,154,14577,20005,5428,-49
3486,741.1,154,14579,20005,5426,2
3487,741.1167,154,14507,20005,5498,-72
3488,741.1333,154,14507,20005,5498,0
3489,741.15,154,14510,20005,5495,3
3490,741.1667,154,14508,20005,5497,-2
3491,741.1833,154,14458,20005,5547,-50
3492,741.2,154,14386,20005,5619,-72
3493,741.2167,154,14389,20005,5616,3
3494,741.2333,154,14389,20005,5616,0
3495,741.25,154,14392,20005,5613,3
3496,741.2667,154,14390,20005,5615,-2
3497,741.2833,154,14340,20005,5665,-50
3498,741.3,154,14268,20005,5737,-72
3499,741.3167,154,14270,20005,5735,2
3500,741.3333,154,14270,20005,5735,0
3501,741.35,154,14273,20005,5732,3
3502,741.3667,154,14271,20005,5734,-2
3503,741.3833,154,14221,20005,5784,-50
3504,741.4,154,14149,20005,5856,-72
3505,741.4167,154,14151,20005,5854,2
3506,741.4333,154,14154,20005,5851,3
3507,741.45,154,14151,20005,5854,-3
3508,741.4667,154,14151,20005,5854,0
3509,741.4833,154,14102,20005,5903,-49
3510,741.5,154,14104,20005,5901,2
3511,741.5167,154,14032,20005,5973,-72
3512,741.5333,154,14034,20005,5971,2
3513,741.55,154,18690,20005,1315,4656
3514,741.5667,154,18640,20005,1365,-50
3515,741.5833,154,18640,20005,1365,0
3516,741.6,154,18643,20005,1362,3
3517,741.6167,154,19026,20005,979,383
3518,741.6333,154,19029,20005,976,3
3519,741.65,154,19031,20005,974,2
3520,741.6667,154,19029,20005,976,-2
3521,741.6833,154,19029,20005,976,0
3522,741.7,154,18979,20005,1026,-50
3523,741.7167,154,19616,20005,389,637
3524,741.7333,154,19619,20005,386,3
3525,741.75,154,19621,20005,384,2
3526,741.7667,154,19619,20005,386,-2
3527,741.7833,154,19569,20005,436,-50
3528,741.8,154,19885,20005,120,316
3529,741.8167,154,19887,20005,118,2
3530,741.8333,154,19890,20005,115,3
3531,741.85,154,19887,20005,118,-3
3532,741.8667,154,19887,20005,118,0
3533,741.8833,154,19837,20005,168,-50
3534,741.9,154,20005,20005,0,168
3535,741.9167,154,19930,20005,75,-75
3536,741.9333,154,19933,20005,72,3
3537,741.95,154,19935,20005,70,2
3538,741.9667,154,19937,20005,68,2
3539,741.9833,154,19953,20005,52,16
3540,742.0,154,19880,20005,125,-73
3541,742.0167,154,19883,20005,122,3
3542,742.0333,154,19885,20005,120,2
3543,742.05,154,19887,20005,118,2
3544,742.0667,154,19887,20005,118,0
3545,742.0833,154,20005,20005,0,118
3546,742.1,154,19953,20005,52,-52
3547,742.1167,154,19882,20005,123,-71
3548,742.1333,154,19882,20005,123,0
3549,742.15,154,19885,20005,120,3
3550,742.1667,154,20005,20005,0,120
3551,742.1833,154,19953,20005,52,-52
3552,742.2,154,19955,20005,50,2
3553,742.2167,154,19882,20005,123,-73
3554,742.2333,154,19885,20005,120,3
3555,742.25,154,20005,20005,0,120
3556,742.2667,154,20005,20005,0,0
3557,742.2833,154,19953,20005,52,-52
3558,742.3,154,19955,20005,50,2
3559,742.3167,154,19882,20005,123,-73
3560,742.3333,154,20005,20005,0,123
3561,742.35,154,17155,20005,2850,-2850
3562,742.3667,154,17157,20005,2848,2
3563,742.3833,154,17107,20005,2898,-50
3564,742.4,154,17109,20005,2896,2
3565,742.4167,154,17081,20005,2924,-28
3566,742.4333,154,17423,20005,2582,342
3567,742.45,154,17425,20005,2580,2
3568,742.4667,154,17411,20005,2594,-14
3569,742.4833,154,17413,20005,2592,2
3570,742.5,154,17362,20005,2643,-51
3571,742.5167,154,17335,20005,2670,-27
3572,742.5333,154,17626,20005,2379,291
3573,742.55,154,17628,20005,2377,2
3574,742.5667,154,17614,20005,2391,-14
3575,742.5833,154,17616,20005,2389,2
3576,742.6,154,17566,20005,2439,-50
3577,742.6167,154,17568,20005,2437,2
3578,742.6333,154,18200,20005,1805,632
3579,742.65,154,18202,20005,1803,2
3580,742.6667,154,18188,20005,1817,-14
3581,742.6833,154,18190,20005,1815,2
3582,742.7,154,18140,20005,1865,-50
3583,742.7167,154,18142,20005,1863,2
3584,742.7333,154,18373,20005,1632,231
3585,742.75,154,18375,20005,1630,2
3586,742.7667,154,18361,20005,1644,-14
3587,742.7833,154,18363,20005,1642,2
3588,742.8,154,18312,20005,1693,-51
3589,742.8167,154,18315,20005,1690,3
3590,742.8333,154,18730,20005,1275,415
3591,742.85,154,18732,20005,1273,2
3592,742.8667,154,18734,20005,1271,2
3593,742.8833,154,18720,20005,1285,-14
3594,742.9,154,18669,20005,1336,-51
3595,742.9167,154,18672,20005,1333,3
3596,742.9333,154,19367,20005,638,695
3597,742.95,154,19369,20005,636,2
3598,742.9667,154,19371,20005,634,2
3599,742.9833,154,19357,20005,648,-14
3600,743.0,154,19307,20005,698,-50
3601,743.0167,154,19827,20005,178,520
3602,743.0333,154,19799,20005,206,-28
3603,743.05,154,19801,20005,204,2
3604,743.0667,154,19803,20005,202,2
3605,743.0833,154,19789,20005,216,-14
3606,743.1,154,19791,20005,214,2
3607,743.1167,154,19953,20005,52,162
3608,743.1333,154,19925,20005,80,-28
3609,743.15,154,19927,20005,78,2
3610,743.1667,154,19929,20005,76,2
3611,743.1833,154,19914,20005,91,-15
3612,743.2,154,19917,20005,88,3
3613,743.2167,154,19953,20005,52,36
3614,743.2333,154,19925,20005,80,-28
3615,743.25,154,19927,20005,78,2
3616,743.2667,154,19929,20005,76,2
3617,743.2833,154,19914,20005,91,-15
3618,743.3,154,19917,20005,88,3
3619,743.3167,154,19953,20005,52,36
3620,743.3333,154,19955,20005,50,2
3621,743.35,154,19927,20005,78,-28
3622,743.3667,154,19929,20005,76,2
3623,743.3833,154,18473,20005,1532,-1456
3624,743.4,154,18475,20005,1530,2
3625,743.4167,154,18477,20005,1528,2
3626,743.4333,154,18479,20005,1526,2
3627,743.45,154,18452,20005,1553,-27
3628,743.4667,154,18454,20005,1551,2
3629,743.4833,154,18439,20005,1566,-15
3630,743.5,154,18441,20005,1564,2
3631,743.5167,154,18444,20005,1561,3
3632,743.5333,154,18446,20005,1559,2
3633,743.55,154,18418,20005,1587,-28
