i,pts_s,play_time,gate,L,kills,deaths,max_level,life_healed,total_score,health_potions,mana_potions,dps,shield_block_chance,defaultkickattack,defaultweaponattack,onslaught,werewolf1,werewolf1_skill01_claws,werewolf1_skill02_charge
10974,5487.0,5780,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10975,5487.5,5781,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10976,5488.0,5781,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10977,5488.5,,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10978,5489.0,5782,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10979,5489.5,5783,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10980,5490.0,5783,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10981,5490.5,5784,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10982,5491.0,5784,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10983,5491.5,5785,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10984,5492.0,5785,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10985,5492.5,5786,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10986,5493.0,5786,OK,1382,685,2,10,8417.09,0,0,0,0.0,,14,74,54,9,260,135
10987,5493.5,5787,OK,1382,685,2,10,8420.02,0,0,0,0.0,,14,74,54,9,260,135
10988,5494.0,5787,OK,1382,685,2,10,8428.79,0,0,0,0.0,,14,74,54,9,260,135
10989,5494.5,5788,OK,1382,685,2,10,8437.58,0,0,0,0.0,,14,74,54,9,260,135
10990,5495.0,5788,OK,1382,685,2,10,8446.36,0,0,0,0.0,,14,74,54,9,260,135
10991,5495.5,5789,OK,1382,685,2,10,8470.31,0,0,0,0.0,,14,74,,9,260,135
10992,5496.0,5789,OK,1382,685,2,10,8479.09,0,0,0,0.0,,14,74,,9,260,135
10993,5496.5,5790,OK,1382,685,2,10,8489.96,0,0,0,48.91,,14,74,,9,260,135
10994,5497.0,5790,OK,1382,685,2,10,8498.75,0,0,0,48.91,,14,74,,9,260,135
10995,5497.5,5791,OK,1382,689,2,10,8551.49,0,0,0,668.64,,14,74,,9,260,136
10996,5498.0,5791,OK,1382,689,2,10,8560.0,0,0,0,668.64,,14,74,,9,260,136
10997,5498.5,5792,OK,1382,689,2,10,8569.05,0,0,0,668.64,,14,74,54,9,260,136
10998,5499.0,5792,OK,1382,689,2,10,8595.33,0,0,0,814.39,,14,74,54,9,,136
10999,5499.5,5793,OK,1382,689,2,10,8612.85,0,0,0,893.9,,14,74,54,9,,136
11000,5500.0,5793,OK,1382,689,2,10,8621.63,0,0,0,893.9,,14,74,54,9,,136
11001,5500.5,5794,OK,1382,689,2,10,8630.4,0,0,0,893.9,,14,74,54,9,,136
11002,5501.0,5794,OK,1382,690,2,10,8652.49,0,0,0,1088.57,,14,74,54,9,,136
11003,5501.5,5795,OK,1382,690,2,10,8661.0,0,0,0,1039.66,,14,74,54,9,262,136
